,0,1,2,3,4
0,0.6990765493982508,0.41663013534505855,0.157910243461591,0.955858898305797,0.8279440766163694
1,0.455143637461347,0.9912697558227924,0.21887294040498484,0.8945591945614578,0.22938768903696916
2,0.3414439474880038,0.3819133736878322,0.37208479169046527,0.6292670538064489,0.12389297719494652
3,0.9900053676804236,0.9366997679608756,0.7491119291094497,0.24007586268721226,0.5975471964073984
4,0.6404449765314818,0.06052256325120553,0.1514448668492222,0.010881941825692687,0.3688770829294361
5,0.18613936360181782,0.7918794694641843,0.5831840653795791,0.42595084432540575,0.38586570481100324
6,0.6227542192670666,0.20090293497711398,0.8343555901334156,0.2428031731138134,0.8929021689292864
7,0.8860143103816136,0.7159501466225638,0.20016050500258997,0.6007261967231649,0.8727470842844309
8,0.08658753883645709,0.7606651198133803,0.4893782603545487,0.12723202546356127,0.3893111619932792
9,0.9831192774145451,0.31705791513156223,0.9203622088524268,0.20476734519447548,0.8755744781843606
10,0.5089879709932889,0.17074247895473194,0.8190757393598487,0.8737252242667846,0.7031268206042921
11,0.40284801729454045,0.07871517251476301,0.9137748512482604,0.21765178765728377,0.8283521133448637
12,0.40182137691523423,0.04377658744286239,0.4020449988423861,0.48062573775913553,0.99899367613571
13,0.9904841063560786,0.6757227956229791,0.9739827675665526,0.23237077270031703,0.7838329609779272
14,0.9642450546560966,0.32179904213748,0.7441479753403183,0.589029056236081,0.11649554367002346
15,0.24995801515647187,0.856916139726301,0.29128278617948167,0.16796148682778278,0.9440582453851666
16,0.007671975504598083,0.29160517176169554,0.005758052548467618,0.1170494296941863,0.5973789565542177
17,0.2616668607738627,0.08745553526071403,0.7349605518497235,0.6814894093782411,0.2722271771626751
18,0.030495831802681894,0.6673902067676132,0.02882126531678919,0.3994076633037106,0.5722146462182771
19,0.8730210881326507,0.8359730041450941,0.8750412505997106,0.29710874950928834,0.33304144298457394
20,0.567764303943258,0.5492625333223737,0.39511824165134746,0.01962375453790899,0.43763900608476625
21,0.98464460928989,0.24109388578763058,0.8476775363928467,0.10665602600169866,0.38451094645513206
22,0.41732193743922485,0.1733962849500259,0.5666248220008316,0.19675589347171574,0.3597464579490024
23,0.29237273652066864,0.8348861784359602,0.339898863414286,0.0805084403181554,0.4812504850192716
24,0.302373950544256,0.9880088297306615,0.8717382635366635,0.670044226220903,0.7954878719584997
25,0.44133957190316475,0.9468894244703702,0.9023268036186836,0.720390731021135,0.06657882234103085
26,0.8374969153926969,0.36672633302683355,0.3020535298149972,0.7648261571001658,0.9847793762574544
27,0.8539064437822587,0.6722923041123663,0.44313471366420765,0.39840545595829124,0.8571987698785934
28,0.3333506720565229,0.9912068819468015,0.7646301787894958,0.9916197848714221,0.5745932580120315
29,0.24905780560953583,0.9648449831909532,0.6122520018016421,0.07023020286016846,0.6347972874679583
30,0.26635541685404074,0.14573108268236468,0.5879281051787755,0.31249576773707133,0.10977611599681825
31,0.3232232800668493,0.08126775742684345,0.5021406106870531,0.43613245212122,0.6876497432161688
32,0.7704526874623412,0.25861537862008277,0.2694240005312174,0.0012649063649339265,0.10576529913156285
33,0.7040266699630601,0.9093348049415402,0.5826651876056386,0.23126116586539758,0.3901215546707223
34,0.05354396561791208,0.9376142014568825,0.026623004345773915,0.15132232388289957,0.5655510460873874
35,0.3059582763388,0.3841124461211688,0.022015695007386205,0.657480546593718,0.5342361501723042
36,0.06863752360506525,0.17215930369395183,0.2864149763763061,0.20220319371957318,0.7316575057234642
37,0.10852717485237329,0.563158125812485,0.7786755684472041,0.3213333661953828,0.3420419474428612
38,0.7679586987817586,0.6797170406966409,0.9606866835244885,0.6521424478459769,0.6927608263687167
39,0.8647171397240109,0.47410484282339027,0.5402199684421961,0.5004055739132428,0.7834474514153718
40,0.5308628861161852,0.49794675580035475,0.990297847704199,0.9493104403687112,0.010181343511172725
41,0.48654629394465954,0.5705394660614523,0.6022288556740232,0.9110846457786546,0.9539708173155597
42,4.696873384113509e-05,0.04472952656936724,0.5393860386260668,0.7020086092321459,0.5864174150884446
43,0.5606854567254922,0.8991057465260927,0.10469911201826032,0.28276014348206413,0.18873310564868495
44,0.9903699606518404,0.5077858436282455,0.652202299652704,0.6067217522282867,0.5795245669152849
45,0.4739258454348647,0.9148883103798666,0.15947256025422463,0.6248079571400789,0.30152514953709075
46,0.5107027780393522,0.5221809720668895,0.5322084514962173,0.8924124207392308,0.08161705463936131
47,0.6405636271048066,0.21122400426655008,0.8614502776745644,0.7397762224957624,0.16464062096462595
48,0.7005075017705134,0.16077424826448594,0.9440544124914386,0.3280880676377764,0.6589461237438448
49,0.9409344702783407,0.5169544987144692,0.717319878090895,0.06509742814216857,0.29914701298598034
50,0.2530645623799619,0.3129495010710699,0.7083078956572902,0.16399857141575624,0.4352695464162908
51,0.8401753975855858,0.28739940908830286,0.028931620554285442,0.9365064965969702,0.06962092650199914
52,0.9327080848330943,0.1683730893955545,0.9393717202640866,0.7199512132548376,0.2596636378540841
53,0.14622448850383463,0.916681689402389,0.5329755663404625,0.6565538783331778,0.7376051766898014
54,0.6438155758779817,0.2881002374409922,0.5182551863220308,0.5041503529929419,0.8427160424625267
55,0.7039422148209945,0.40118935668855493,0.24087673997665393,0.19010241973966224,0.7091368541317349
56,0.8002458515812699,0.8262789873125023,0.06435558161031696,0.012968734718164177,0.19811929176357312
57,0.6367975440340939,0.6457489216521414,0.9865581716436876,0.041820943843679625,0.9912666922647562
58,0.5996861459080174,0.0847429880216477,0.3620044484850994,0.3551930115923362,0.689672901914248
59,0.9713233686222955,0.3308642167429592,0.6675779362485592,0.034449916841108874,0.2625527254589368
60,0.8890049877098593,0.931075780581393,0.014468943516143251,0.15069523867629675,0.2970343822682422
61,0.5440964117682633,0.2901867852054393,0.10914011870831264,0.9394186517006917,0.9954280009455665
62,0.377708411705839,0.8248188483905744,0.009104006183338398,0.8249390490076511,0.837414769352022
63,0.6915089317169513,0.22739598607145617,0.3388129157828603,0.3487073483743921,0.48935778206392677
64,0.37064821074170506,0.9965779323307566,0.7463552246073648,0.8116731141211766,0.24855962045797497
65,0.9980193840661127,0.850295611789228,0.9449711830793714,0.4726334266313891,0.22746971384216197
66,0.246485278637795,0.35520077767766167,0.08648673805365947,0.3694255712624199,0.42843124553088463
67,0.446727762567831,0.11355236226675036,0.3031757532943651,0.6967062381116911,0.8673707143306636
68,0.9186573649283322,0.43632347809778815,0.4005419700410586,0.6873897400002351,0.9380192577302296
69,0.16248778100555905,0.3608557945134995,0.9473840827489255,0.5368462714227292,0.4077108371536503
70,0.3916410893588974,0.7897639332601794,0.9057131397534043,0.8218069062538857,0.6603764515930384
71,0.7673450453933108,0.9039630962489986,0.4186533493342993,0.05471754658683092,0.33209423451286146
72,0.22546984791703628,0.25200951658600035,0.4826349207000534,0.5585871496952344,0.278593353463947
73,0.7369495095176619,0.06445638381581364,0.24294075999323472,0.7182086275689777,0.8727203343863466
74,0.5497502317761205,0.9095462975106647,0.18156985771501222,0.5196605015875059,0.7816244708668816
75,0.7847556353409291,0.4381627126711706,0.310993122318839,0.8432315568913794,0.6543745223378858
76,0.5088551112949778,0.5522810248810821,0.14786534616269642,0.0925639417806936,0.9753094398846136
77,0.23903760226226622,0.5626473982828871,0.6707906261590416,0.2508983370931165,0.6822738670100985
78,0.12217487538154548,0.35725662515110324,0.15852819631976933,0.10431175666482051,0.5852167304900311
79,0.5692251262451109,0.3810635000666053,0.3654014818234559,0.8059033472423783,0.8179175778018084
80,0.7172550297233454,0.6344601360988749,0.9770932073634908,0.7032808416507936,0.27727434029962306
81,0.5858824218081717,0.07642002898159284,0.5306734720312177,0.47554456469094875,0.6355668562547557
82,0.021572665918388023,0.03813797326938717,0.11257790563102166,0.27959960238860937,0.6301524731141961
83,0.509968301135087,0.23350544882112945,0.6163742472811929,0.059061816736290074,0.001849971674033335
84,0.3303079185755333,0.5433499462385964,0.9400114308631099,0.587983639041447,0.6702967923362357
85,0.7388938858956379,0.998094203005819,0.06054276153138294,0.2855650107518486,0.888192776335644
86,0.05376244771486993,0.18562153172366613,0.24315158102759105,0.5986860120109456,0.7142946894535115
87,0.18698509933243124,0.9991728829865569,0.038631629671071255,0.37988788221861536,0.9776065292132871
88,0.8901942077698496,0.14006160845283389,0.7502817744543783,0.7159055352958398,0.4781999496253674
89,0.13413710742655682,0.03939225747077313,0.15107359839624301,0.9584012469674373,0.29922209880355777
90,0.12542308947406144,0.45225120172481537,0.02283049343893717,0.44813547269145204,0.27368361600216706
91,0.9949374169904103,0.8609683690460226,0.8113321749247402,0.3075133354720977,0.08473266754264419
92,0.6440287877042434,0.6473829769777671,0.7133394475516532,0.8425500330660061,0.1341298918479531
93,0.5657871725549267,0.06413430073082793,0.8208668388367493,0.03150072842865437,0.7649121434907029
94,0.3208730526614536,0.9113529339888102,0.8287528522570747,0.5306870648083393,0.2247589082944904
95,0.30194494206514577,0.25167650205822945,0.9699025830890651,0.9211118846185833,0.7088050702990546
96,0.02469730715035956,0.4795773199353218,0.4237198666548221,0.383020013461173,0.7325125700643436
97,0.547118873566617,0.18590777601851083,0.8088158879565144,0.6868931281794983,0.5547066717084056
98,0.912684541588793,0.2047063965995901,0.7116581994954985,0.5123043067385478,0.8174677289544723
99,0.6445506988521033,0.9343776743847819,0.5477716103153878,0.4375634933286676,0.5372199951725047
100,0.20604063154088004,0.4751823634401271,0.8368571487622234,0.5997384625561489,0.7392993838988093
101,0.11771131275760371,0.7039832155008673,0.5462265706114429,0.1380191307996692,0.5044446372456589
102,0.07736161979295475,0.0025142073471936532,0.17377772423524784,0.06181960377485107,0.43642952091218057
103,0.7439076598380382,0.6696695390091457,0.28502011118162784,0.3030898888483765,0.4161317668410094
104,0.17425992712569216,0.7892732901963332,0.9857947458603769,0.5205858363312608,0.10027178436782469
105,0.6119756846688403,0.2896406003991745,0.045168204803797796,0.1020893694892413,0.35546283669207335
106,0.5601077882408626,0.39776173889759714,0.9884585002195257,0.9507609997980121,0.9750894477684169
107,0.532332164519848,0.6923642887680258,0.8178453919030828,0.7785325588312315,0.9449358727159816
108,0.6788833456941441,0.8556308603732846,0.8949618996983962,0.016265119030894115,0.6367339964072495
109,0.6027715004481767,0.3550827474167273,0.8960364824663326,0.6521917803361865,0.02716415834798691
110,0.8604156373170876,0.5998534567112557,0.5221979046811874,0.4522309563388669,0.37077826852894336
111,0.09495065353215237,0.6799600643455496,0.5709376101829247,0.35070392143833007,0.35318040090258196
112,0.8836773036117367,0.8144164722530775,0.7900196048223926,0.7652741973981871,0.6894596218281691
113,0.26058140084775017,0.19333884773022503,0.2105455628903855,0.8430800414352781,0.48354595702644354
114,0.8792157730772783,0.925424174144066,0.9189247791418463,0.12134567098466187,0.051010299121351355
115,0.7782281197980696,0.13227607381362372,0.717076097293735,0.21390121476679091,0.1838471225596494
116,0.7641929411891664,0.07385982366414168,0.7010667201292711,0.6062532089547,0.35363424462228943
117,0.7160700045733225,0.6582537766383094,0.9257458626419371,0.4887457554973984,0.17005082559191975
118,0.24320893837159085,0.3732539238328081,0.9384785232281121,0.5409974013032226,0.9090665186520119
119,0.33626216112711105,0.3904496815826741,0.7224393268418084,0.964749070450297,0.3644663304326864
120,0.9164123544553022,0.5507620841607864,0.8316311952064109,0.9628904895303307,0.12727424675336274
121,0.016565597438260693,0.5286106243705374,0.6774590934710635,0.513769004465744,0.19643790478766698
122,0.05311186253821554,0.0602610918769827,0.7287685376920368,0.10617376454992544,0.8214838138159186
123,0.6783800437930629,0.9075461393846325,0.40524643390910253,0.26414597817604724,0.8309796484931721
124,0.620516338428505,0.10560824518982814,0.93706719341245,0.08386668108355277,0.3509321332736054
125,0.3853144697861356,0.7314919888395985,0.23852120472295024,0.9534710044859467,0.5559114173602193
126,0.6626243288533596,0.7023113106393059,0.660610152126369,0.30880340688753216,0.08807815042951106
127,0.25902547752784166,0.7982465292804324,0.3622948399300224,0.27312573083654457,0.1767813729663943
128,0.9207126103729464,0.033054070038599614,0.9217328453937046,0.7380827999401822,0.5538821212077935
129,0.9519471927004072,0.23939721370974287,0.6514398018116498,0.764596056197817,0.6274825116465875
130,0.8194531703298108,0.2935789224119304,0.5462989528596394,0.5991247172227714,0.3783666917843955
131,0.11124141961006828,0.7675442311662833,0.39515948827755887,0.3951652870981178,0.17875039120061276
132,0.6644482319480283,0.46993510788007875,0.9231101899610951,0.6833172366268848,0.13817790250454498
133,0.8759235217438623,0.5797306453458994,0.9887725021530697,0.8185432522993435,0.5430032311579277
134,0.38273368365531424,0.13928094059785578,0.6839036999809925,0.01627118750746781,0.9656695562173891
135,0.9249785859714184,0.25164876580223794,0.19204633022851203,0.5900994822065955,0.8347929690456646
136,0.41793184129243044,0.9320224640836874,0.6906285284787121,0.6968590202576888,0.7633715300727366
137,0.19478461284997006,0.9788651052341804,0.7579165242148762,0.6203979305696391,0.6547916853646697
138,0.5137173252816686,0.7844287646307716,0.6312738958293888,0.3501317149803038,0.4877503936016393
